split,skill,seed,step,method,goal_success,unsafe_failure,stale_execution,refresh,probe,abstain,coverage,false_safe,total_cost,predicted_success,calibration_abs_error,true_success_probability,risk_upper,hazard_score,estimated_half_life,true_half_life,half_life_abs_relative_error,shift_norm,observed_norm,mode_signal,exec_age,failure_label,risk_budget
contact_mode_chatter,cable_route,3,38,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.18813,0.18813,0.14535,0.70679,0.94629,9.00760,8.84410,0.01849,0.56954,0.56459,0.10170,38.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,39,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.18837,0.18837,0.19470,0.68149,0.94988,9.03108,10.22781,0.11701,0.48979,0.51355,0.00000,39.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,0,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.84160,0.84160,0.84321,0.22273,0.00000,16.20142,19.41208,0.16540,0.05673,0.13799,0.00000,0.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,1,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.81915,0.81915,0.81881,0.22812,0.03647,18.65975,18.66305,0.00018,0.07608,0.06337,0.00000,1.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,2,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.78068,0.78068,0.79461,0.27385,0.08885,14.89945,18.24989,0.18359,0.08744,0.15204,0.02927,2.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,3,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.75213,0.75213,0.77561,0.29021,0.13128,14.77548,18.92188,0.21913,0.06922,0.15774,0.00000,3.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,4,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.73438,0.73438,0.74656,0.30447,0.15782,16.14255,17.57813,0.08167,0.10704,0.14224,0.02120,4.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,5,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.71239,0.71239,0.72702,0.32303,0.19300,16.16219,17.83272,0.09368,0.09944,0.04140,0.12059,5.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,6,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.70474,0.70474,0.71200,0.30989,0.20573,18.05591,18.50836,0.02445,0.08028,0.05742,0.00000,6.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,7,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.66201,0.66201,0.67917,0.35879,0.26333,15.87632,17.02227,0.06732,0.12444,0.18187,0.00000,7.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,8,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.61065,0.61065,0.66752,0.40608,0.33775,13.45529,17.79770,0.24399,0.10047,0.19562,0.04713,8.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,9,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.58798,0.58798,0.62866,0.42293,0.36942,13.52889,16.03871,0.15648,0.15816,0.25551,0.00000,9.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,10,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.55875,0.55875,0.61113,0.44535,0.41316,13.00472,16.14352,0.19443,0.15437,0.23169,0.02741,10.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,11,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.52641,0.52641,0.58652,0.46237,0.46190,12.30366,15.69044,0.21585,0.17112,0.22087,0.00000,11.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,12,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.49931,0.49931,0.55836,0.49174,0.49894,12.03691,15.02490,0.19887,0.19755,0.28843,0.00000,12.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,13,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.44976,0.44976,0.40330,0.56414,0.56726,10.75786,9.94287,0.08197,0.42040,0.32705,0.17828,13.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,14,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.53540,0.53540,0.52027,0.44038,0.45385,16.04366,14.78781,0.08492,0.20754,0.09743,0.01374,14.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,15,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.47026,0.47026,0.49040,0.51360,0.54297,13.27857,14.04997,0.05490,0.24078,0.24716,0.03944,15.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,16,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.41440,0.41440,0.48081,0.55440,0.62394,11.33976,14.35641,0.21013,0.22656,0.29771,0.00000,16.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,17,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.41719,0.41719,0.45837,0.54795,0.62117,12.13952,13.97163,0.13113,0.24452,0.26710,0.00000,17.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,18,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.42149,0.42149,0.43098,0.55530,0.61446,13.09055,13.34491,0.01906,0.27599,0.24344,0.07978,18.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,19,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.36987,0.36987,0.41768,0.59657,0.68667,11.34853,13.36210,0.15069,0.27508,0.36670,0.00000,19.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,20,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.38570,0.38570,0.39422,0.56983,0.66796,12.57395,12.89237,0.02470,0.30061,0.26108,0.00000,20.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,21,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.35314,0.35314,0.37079,0.61199,0.71093,11.72865,12.41626,0.05538,0.32846,0.37050,0.01604,21.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,22,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.34890,0.34890,0.36771,0.61862,0.71746,12.06503,12.79226,0.05685,0.30629,0.34880,0.05467,22.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,23,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.34288,0.34288,0.34947,0.59889,0.73177,12.11507,12.48642,0.02974,0.32422,0.24826,0.00000,23.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,24,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.24710,0.24710,0.23417,0.74127,0.85998,8.46178,9.36130,0.09609,0.49033,0.44481,0.25708,24.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,25,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.31929,0.31929,0.31487,0.62847,0.76303,12.03519,11.89132,0.01210,0.36174,0.32657,0.00684,25.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,26,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.30453,0.30453,0.31254,0.63230,0.78667,11.66533,12.19672,0.04357,0.34203,0.28771,0.00000,26.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,27,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.28846,0.28846,0.29100,0.66020,0.80760,11.35498,11.65604,0.02583,0.37763,0.32658,0.06128,27.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,28,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.29789,0.29789,0.28332,0.64745,0.79520,12.23945,11.68643,0.04732,0.37554,0.29558,0.05294,28.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,29,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.27385,0.27385,0.27325,0.66351,0.82923,11.37308,11.59305,0.01897,0.38200,0.35011,0.00000,29.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,30,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.19550,0.19550,0.15907,0.79535,0.93171,7.74774,8.13005,0.04702,0.61324,0.53932,0.27491,30.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,31,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.23636,0.23636,0.25033,0.70483,0.88139,10.07908,11.21728,0.10147,0.40905,0.40974,0.03222,31.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,32,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.24584,0.24584,0.23973,0.69863,0.86739,10.97852,11.03275,0.00492,0.42301,0.40710,0.03812,32.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,33,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.21800,0.21800,0.22847,0.72527,0.90516,9.71040,10.79469,0.10045,0.44172,0.49800,0.00000,33.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,34,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.19988,0.19988,0.22600,0.75672,0.93097,8.81586,10.94246,0.19434,0.43001,0.46724,0.13114,34.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,35,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.20064,0.20064,0.22918,0.73723,0.93193,9.02778,11.35778,0.20515,0.39872,0.46194,0.02667,35.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,36,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.22473,0.22473,0.22188,0.70268,0.90095,10.79247,11.25566,0.04115,0.40620,0.36540,0.00852,36.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,37,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.22910,0.22910,0.21024,0.69902,0.89467,11.39517,10.91424,0.04406,0.43222,0.36116,0.00918,37.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,38,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.18053,0.18053,0.14045,0.77968,0.95576,8.44717,8.84410,0.04488,0.56954,0.56459,0.10170,38.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,39,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.18206,0.18206,0.18857,0.75349,0.95756,8.55532,10.22781,0.16352,0.48979,0.51355,0.00000,39.00000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,0,skill_half_life_scheduler_v5,1,0,0,0,0,0,1,0,1.00000,0.87360,0.12640,0.87521,0.14229,0.00000,18.24784,19.41208,0.05998,0.05673,0.13799,0.00000,0.00000,success,0.20
contact_mode_chatter,cable_route,3,1,skill_half_life_scheduler_v5,1,0,0,0,0,0,1,0,1.00000,0.84995,0.15005,0.85079,0.14796,0.03651,18.63733,18.66305,0.00138,0.07608,0.06337,0.00000,1.00000,success,0.20
contact_mode_chatter,cable_route,3,2,skill_half_life_scheduler_v5,0,0,0,0,0,0,1,0,1.00000,0.81850,0.81850,0.82654,0.18900,0.07662,17.39097,18.24989,0.04706,0.08744,0.15204,0.02927,2.00000,unrecovered_shift,0.20
contact_mode_chatter,cable_route,3,3,skill_half_life_scheduler_v5,1,0,0,0,1,0,1,0,1.08500,0.79529,0.20471,0.82546,0.19995,0.10962,17.90986,18.92188,0.05348,0.06922,0.15774,0.00000,3.00000,success,0.20
contact_mode_chatter,cable_route,3,4,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.77257,0.77257,0.78224,0.21802,0.14195,17.29513,17.57813,0.01610,0.10704,0.14224,0.02120,3.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,5,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.76124,0.76124,0.76238,0.23206,0.16052,19.09395,17.83272,0.07073,0.09944,0.04140,0.12059,4.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,6,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.75843,0.75843,0.74698,0.21112,0.16585,22.24594,18.50836,0.20194,0.08028,0.05742,0.00000,5.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,7,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.68216,0.68216,0.71394,0.28259,0.26815,15.14268,17.02227,0.11042,0.12444,0.18187,0.00000,6.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,8,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.66324,0.66324,0.70189,0.30769,0.29346,15.60407,17.79770,0.12325,0.10047,0.19562,0.04713,7.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,9,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.63506,0.63506,0.66264,0.32627,0.33147,15.18251,16.03871,0.05338,0.15816,0.25551,0.00000,8.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,10,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.59115,0.59115,0.64466,0.35925,0.39394,13.59213,16.14352,0.15804,0.15437,0.23169,0.02741,9.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,11,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.60514,0.60514,0.61954,0.34215,0.37514,15.94950,15.69044,0.01651,0.17112,0.22087,0.00000,10.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,12,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.56684,0.56684,0.59074,0.37878,0.42630,14.74512,15.02490,0.01862,0.19755,0.28843,0.00000,11.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,13,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.50507,0.50507,0.43259,0.46493,0.50878,12.50062,9.94287,0.25725,0.42040,0.32705,0.17828,12.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,14,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.58673,0.58673,0.55148,0.33993,0.40609,18.38539,14.78781,0.24328,0.20754,0.09743,0.01374,13.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,15,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.53124,0.53124,0.52073,0.40593,0.47759,15.82070,14.04997,0.12603,0.24078,0.24716,0.03944,14.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,16,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.48606,0.48606,0.51066,0.43665,0.53985,14.12734,14.35641,0.01596,0.22656,0.29771,0.00000,15.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,17,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.46818,0.46818,0.48741,0.44470,0.56636,13.95353,13.97163,0.00129,0.24452,0.26710,0.00000,16.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,18,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.48385,0.48385,0.45897,0.44698,0.54391,15.73375,13.34491,0.17901,0.27599,0.24344,0.07978,17.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,19,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.40153,0.40153,0.44502,0.50582,0.65614,12.21982,13.36210,0.08549,0.27508,0.36670,0.00000,18.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,20,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.44473,0.44473,0.42049,0.46022,0.59968,15.00628,12.89237,0.16397,0.30061,0.26108,0.00000,19.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,21,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.36362,0.36362,0.39592,0.53626,0.70918,11.68467,12.41626,0.05892,0.32846,0.37050,0.01604,20.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,22,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.36423,0.36423,0.39253,0.54075,0.70859,12.26604,12.79226,0.04114,0.30629,0.34880,0.05467,21.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,23,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.42363,0.42363,0.37328,0.47312,0.63000,15.90927,12.48642,0.27413,0.32422,0.24826,0.00000,22.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,24,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.29821,0.29821,0.25268,0.64327,0.79422,10.44354,9.36130,0.11561,0.49033,0.44481,0.25708,23.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,25,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.35075,0.35075,0.33658,0.53694,0.72935,13.16353,11.89132,0.10699,0.36174,0.32657,0.00684,24.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,26,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.37637,0.37637,0.33397,0.51192,0.69497,15.07297,12.19672,0.23582,0.34203,0.28771,0.00000,25.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,27,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.34342,0.34342,0.31103,0.55346,0.73877,13.84878,11.65604,0.18812,0.37763,0.32658,0.06128,26.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,28,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.32131,0.32131,0.30273,0.56267,0.77141,13.06614,11.68643,0.11806,0.37554,0.29558,0.05294,27.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,29,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.30422,0.30422,0.29187,0.57148,0.79410,12.64050,11.59305,0.09035,0.38200,0.35011,0.00000,28.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,30,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.24455,0.24455,0.17059,0.69830,0.86560,10.29926,8.13005,0.26681,0.61324,0.53932,0.27491,29.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,31,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.25607,0.25607,0.26710,0.62059,0.85894,10.90737,11.21728,0.02763,0.40905,0.40974,0.03222,30.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,32,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.27377,0.27377,0.25559,0.60906,0.83399,12.28246,11.03275,0.11327,0.42301,0.40710,0.03812,31.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,33,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.25822,0.25822,0.24334,0.62520,0.85272,11.87666,10.79469,0.10023,0.44172,0.49800,0.00000,32.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,34,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.23785,0.23785,0.24054,0.66241,0.88053,11.03320,10.94246,0.00829,0.43001,0.46724,0.13114,33.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,35,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.24887,0.24887,0.24384,0.63207,0.86699,11.96419,11.35778,0.05339,0.39872,0.46194,0.02667,34.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,36,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.25946,0.25946,0.23583,0.60681,0.85645,12.79136,11.25566,0.13644,0.40620,0.36540,0.00852,35.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,37,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.29058,0.29058,0.22310,0.58455,0.81271,15.23598,10.91424,0.39597,0.43222,0.36116,0.00918,36.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,38,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.20749,0.20749,0.14909,0.69166,0.91974,10.39267,8.84410,0.17510,0.56954,0.56459,0.10170,37.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,39,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.22018,0.22018,0.19926,0.65407,0.90572,11.39444,10.22781,0.11406,0.48979,0.51355,0.00000,38.82000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,0,oracle_shift_aware_scheduler,1,0,0,0,0,0,1,0,1.00000,0.87960,0.12040,0.88121,0.03543,0.00000,19.41208,19.41208,0.00000,0.05673,0.13799,0.00000,0.00000,success,0.20
contact_mode_chatter,cable_route,3,1,oracle_shift_aware_scheduler,0,0,0,0,0,0,1,0,1.00000,0.85577,0.85577,0.85758,0.05646,0.03646,18.66305,18.66305,0.00000,0.07608,0.06337,0.00000,1.00000,unrecovered_shift,0.20
contact_mode_chatter,cable_route,3,2,oracle_shift_aware_scheduler,1,0,0,0,0,0,1,0,1.00000,0.82653,0.17347,0.83410,0.07705,0.07315,18.24989,18.24989,0.00000,0.08744,0.15204,0.02927,2.00000,success,0.20
contact_mode_chatter,cable_route,3,3,oracle_shift_aware_scheduler,0,0,0,0,1,0,1,0,1.08500,0.80460,0.80460,0.83364,0.08831,0.10407,18.92188,18.92188,0.00000,0.06922,0.15774,0.00000,3.00000,unrecovered_shift,0.20
contact_mode_chatter,cable_route,3,4,oracle_shift_aware_scheduler,1,0,0,0,1,0,1,0,1.08500,0.77924,0.22076,0.80911,0.11311,0.13984,17.57813,17.57813,0.00000,0.10704,0.14224,0.02120,3.82000,success,0.20
contact_mode_chatter,cable_route,3,5,oracle_shift_aware_scheduler,1,0,0,0,1,0,1,0,1.08500,0.76306,0.23694,0.79352,0.12339,0.16503,17.83272,17.83272,0.00000,0.09944,0.04140,0.12059,4.64000,success,0.20
contact_mode_chatter,cable_route,3,6,oracle_shift_aware_scheduler,0,0,0,0,1,0,1,0,1.08500,0.74979,0.74979,0.78184,0.12897,0.18493,18.50836,18.50836,0.00000,0.08028,0.05742,0.00000,5.46000,unrecovered_shift,0.20
contact_mode_chatter,cable_route,3,7,oracle_shift_aware_scheduler,1,0,0,1,0,0,1,0,1.26000,0.87828,0.12172,0.88769,0.15822,0.22564,17.02227,17.02227,0.00000,0.12444,0.18187,0.00000,0.00000,success,0.20
contact_mode_chatter,cable_route,3,8,oracle_shift_aware_scheduler,0,0,0,0,0,0,1,0,1.00000,0.84999,0.84999,0.85523,0.06308,0.03820,17.79770,17.79770,0.00000,0.10047,0.19562,0.04713,1.00000,unrecovered_shift,0.20
contact_mode_chatter,cable_route,3,9,oracle_shift_aware_scheduler,1,0,0,0,1,0,1,0,1.08500,0.81687,0.18313,0.84237,0.09641,0.08280,16.03871,16.03871,0.00000,0.15816,0.25551,0.00000,2.00000,success,0.20
contact_mode_chatter,cable_route,3,10,oracle_shift_aware_scheduler,1,0,0,0,1,0,1,0,1.08500,0.79492,0.20508,0.82294,0.11066,0.11404,16.14352,16.14352,0.00000,0.15437,0.23169,0.02741,2.82000,success,0.20
contact_mode_chatter,cable_route,3,11,oracle_shift_aware_scheduler,1,0,0,0,1,0,1,0,1.08500,0.77091,0.22909,0.80026,0.13055,0.14854,15.69044,15.69044,0.00000,0.17112,0.22087,0.00000,3.64000,success,0.20
contact_mode_chatter,cable_route,3,12,oracle_shift_aware_scheduler,1,0,0,0,1,0,1,0,1.08500,0.74212,0.25788,0.77508,0.15431,0.18597,15.02490,15.02490,0.00000,0.19755,0.28843,0.00000,4.46000,success,0.20
contact_mode_chatter,cable_route,3,13,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.65161,0.65161,0.63868,0.29872,0.30794,9.94287,9.94287,0.00000,0.42040,0.32705,0.17828,5.28000,abstained_fixed_risk,0.20
contact_mode_chatter,cable_route,3,14,oracle_shift_aware_scheduler,1,0,0,1,0,0,1,0,1.26000,0.88065,0.11935,0.88337,0.18854,0.25499,14.78781,14.78781,0.00000,0.20754,0.09743,0.01374,0.00000,success,0.20
contact_mode_chatter,cable_route,3,15,oracle_shift_aware_scheduler,1,0,0,0,0,0,1,0,1.00000,0.84143,0.15857,0.84175,0.09624,0.04814,14.04997,14.04997,0.00000,0.24078,0.24716,0.03944,1.00000,success,0.20
contact_mode_chatter,cable_route,3,16,oracle_shift_aware_scheduler,1,0,0,0,1,0,1,0,1.08500,0.80899,0.19101,0.83302,0.11481,0.09205,14.35641,14.35641,0.00000,0.22656,0.29771,0.00000,2.00000,success,0.20
contact_mode_chatter,cable_route,3,17,oracle_shift_aware_scheduler,1,0,0,0,1,0,1,0,1.08500,0.78238,0.21762,0.80783,0.13682,0.13056,13.97163,13.97163,0.00000,0.24452,0.26710,0.00000,2.82000,success,0.20
contact_mode_chatter,cable_route,3,18,oracle_shift_aware_scheduler,1,0,0,0,1,0,1,0,1.08500,0.75231,0.24769,0.77973,0.16331,0.17227,13.34491,13.34491,0.00000,0.27599,0.24344,0.07978,3.64000,success,0.20
contact_mode_chatter,cable_route,3,19,oracle_shift_aware_scheduler,1,0,0,1,0,0,1,0,1.26000,0.87274,0.12726,0.87986,0.18023,0.20655,13.36210,13.36210,0.00000,0.27508,0.36670,0.00000,0.00000,success,0.20
contact_mode_chatter,cable_route,3,20,oracle_shift_aware_scheduler,1,0,0,0,0,0,1,0,1.00000,0.83848,0.16152,0.83601,0.11022,0.05234,12.89237,12.89237,0.00000,0.30061,0.26108,0.00000,1.00000,success,0.20
contact_mode_chatter,cable_route,3,21,oracle_shift_aware_scheduler,1,0,0,0,1,0,1,0,1.08500,0.79690,0.20310,0.81917,0.14223,0.10564,12.41626,12.41626,0.00000,0.32846,0.37050,0.01604,2.00000,success,0.20
contact_mode_chatter,cable_route,3,22,oracle_shift_aware_scheduler,1,0,0,0,1,0,1,0,1.08500,0.77130,0.22870,0.79757,0.15518,0.14170,12.79226,12.79226,0.00000,0.30629,0.34880,0.05467,2.82000,success,0.20
contact_mode_chatter,cable_route,3,23,oracle_shift_aware_scheduler,1,0,0,0,1,0,1,0,1.08500,0.74548,0.25452,0.77041,0.17795,0.18296,12.48642,12.48642,0.00000,0.32422,0.24826,0.00000,3.64000,success,0.20
contact_mode_chatter,cable_route,3,24,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.66622,0.66622,0.65246,0.29589,0.28125,9.36130,9.36130,0.00000,0.49033,0.44481,0.25708,4.46000,abstained_fixed_risk,0.20
